transaction_id,account_id,merchant_id,amount,transaction_date,transaction_type,is_fraud
585,7004,85,35.82,2024-02-17,payment,0
586,3538,45,127.03,2023-10-11,transfer,0
587,3990,67,29.0,2023-09-14,transfer,0
588,3252,14,25.37,2023-06-03,transfer,0
589,748,60,33.59,2024-08-06,transfer,0
590,6223,19,32.22,2023-10-02,payment,0
591,5114,20,10.17,2024-02-12,withdrawal,0
592,743,96,408.92,2023-03-13,payment,0
593,5554,42,52.55,2024-04-20,withdrawal,0
594,4030,90,61.52,2023-06-28,transfer,0
595,4364,40,26.8,2024-11-29,withdrawal,0
596,2573,37,117.95,2023-01-04,payment,0
597,5337,14,33.2,2023-02-17,payment,0
598,2326,80,93.64,2023-07-26,payment,1
599,1138,46,144.65,2023-06-06,withdrawal,0
600,5399,100,254.29,2024-04-04,withdrawal,0
601,7138,34,21.21,2023-06-01,transfer,0
602,6162,85,190.22,2023-10-26,payment,0
603,4044,89,6.55,2024-08-28,payment,0
604,3597,74,7.03,2024-03-30,withdrawal,0
605,641,88,23.58,2024-09-15,payment,0
606,2705,96,21.17,2024-08-23,payment,0
607,4914,65,32.28,2023-08-03,withdrawal,0
608,4046,61,95.96,2023-03-09,payment,0
609,6436,93,18.75,2023-05-17,payment,0
610,4969,61,41.23,2023-01-29,payment,0
611,5661,24,35.39,2024-09-22,payment,0
612,2204,34,175.33,2024-05-25,payment,0
613,324,90,41.7,2024-02-03,payment,0
614,2685,63,212.22,2023-05-26,payment,0
615,5130,85,81.55,2024-10-12,withdrawal,0
616,7471,47,85.29,2024-11-15,payment,0
617,4664,11,21.23,2024-08-26,payment,0
618,3305,52,49.63,2023-01-09,payment,0
619,942,86,302.91,2023-05-23,transfer,0
620,1880,95,134.78,2023-05-27,withdrawal,0
621,2443,13,47.27,2023-06-17,withdrawal,0
622,924,30,9.4,2023-07-08,payment,0
623,7179,24,198.15,2023-09-22,payment,0
624,3991,62,38.73,2023-01-26,payment,0
625,2542,29,34.27,2023-07-06,withdrawal,0
626,1706,9,70.25,2024-03-17,payment,0
627,3750,46,7.18,2024-11-11,payment,0
628,6969,7,30.84,2024-01-16,withdrawal,0
629,5716,52,9.0,2023-03-24,payment,0
630,3212,80,25.54,2023-01-30,transfer,0
631,7079,92,184.83,2023-08-17,payment,0
632,6004,81,23.19,2024-05-29,payment,0
633,4075,91,61.8,2024-11-21,withdrawal,0
634,5963,56,7.28,2023-03-07,payment,0
635,4975,90,92.66,2024-02-23,payment,0
636,3035,97,417.82,2023-05-01,withdrawal,0
637,4180,82,43.31,2023-08-13,payment,0
638,2639,45,118.08,2023-04-28,payment,0
639,6843,28,16.26,2023-05-25,withdrawal,0
640,5093,95,418.05,2024-03-29,transfer,0
641,384,7,51.22,2024-10-10,payment,0
642,1863,29,126.06,2024-10-14,payment,0
643,650,63,184.11,2024-05-15,transfer,0
644,1417,13,36.63,2023-12-29,withdrawal,0
645,2032,27,41.02,2024-09-04,withdrawal,0
646,3954,46,252.18,2024-01-06,payment,0
647,7323,4,149.18,2023-05-08,transfer,0
648,5508,60,308.03,2023-05-10,withdrawal,0
649,6487,91,401.1,2024-01-07,payment,0
650,6572,21,168.43,2023-07-05,withdrawal,0
651,980,79,13.92,2024-04-08,transfer,0
652,1356,21,148.77,2023-08-04,transfer,0
653,5715,45,17.11,2024-01-31,payment,0
654,656,2,17.84,2024-10-01,withdrawal,0
655,3872,99,114.45,2024-06-05,payment,0
656,2308,8,145.2,2024-12-12,payment,0
657,2127,29,133.44,2023-11-22,payment,0
658,769,41,42.15,2024-10-12,withdrawal,1
659,6695,97,14.69,2023-03-28,withdrawal,0
660,4547,69,8.97,2024-10-25,withdrawal,0
661,5954,77,26.63,2023-05-11,withdrawal,0
662,1520,26,31.77,2024-03-23,withdrawal,0
663,49,13,244.57,2023-09-05,payment,0
664,5257,53,144.04,2024-03-22,withdrawal,0
665,3372,96,169.79,2024-04-16,payment,0
666,5443,98,414.13,2023-09-04,withdrawal,0
667,2060,38,456.74,2024-01-06,withdrawal,0
668,3629,47,196.34,2024-03-15,transfer,0
669,1200,71,34.4,2023-05-16,withdrawal,0
670,5603,57,122.09,2023-01-27,transfer,0
671,4751,7,13.25,2023-08-09,withdrawal,0
672,2897,22,35.06,2023-02-07,payment,0
673,3220,82,366.22,2024-07-25,payment,0
674,692,80,34.12,2024-12-15,payment,0
675,6626,97,332.77,2023-11-17,payment,1
676,4785,21,47.53,2024-03-22,payment,0
677,641,54,15.82,2024-05-22,payment,0
678,2843,5,120.11,2024-04-15,payment,0
679,4160,37,43.23,2023-07-19,payment,0
680,1193,91,41.31,2024-11-15,withdrawal,0
681,2663,21,180.07,2023-11-08,payment,0
682,3573,14,5.11,2024-11-20,payment,0
683,4527,45,31.28,2023-07-10,payment,0
684,7424,29,421.64,2024-11-28,payment,0
685,1621,18,30.34,2023-08-07,withdrawal,0
686,1779,38,26.88,2023-03-04,payment,0
687,6007,84,198.59,2023-08-10,withdrawal,0
688,2710,33,35.41,2024-08-07,withdrawal,0
689,649,12,95.17,2023-04-28,withdrawal,0
690,7445,5,483.48,2023-02-27,transfer,0
691,4095,11,253.09,2024-12-19,payment,0
692,7105,92,7.77,2023-05-12,payment,0
693,6767,64,170.0,2024-05-01,payment,0
694,264,21,66.59,2024-07-01,withdrawal,0
695,3529,38,45.28,2023-12-01,withdrawal,0
696,1271,37,13.83,2023-12-13,transfer,0
697,290,37,34.74,2023-02-09,withdrawal,0
698,277,41,146.4,2024-09-18,payment,0
699,1959,85,191.66,2024-06-30,payment,0
700,5399,17,43.65,2024-05-02,payment,1
701,6858,54,482.17,2024-05-13,transfer,0
702,4803,2,45.51,2024-06-18,payment,0
703,732,68,13.36,2023-09-23,transfer,0
704,6812,92,17.64,2023-01-08,payment,0
705,7410,31,64.56,2024-12-29,withdrawal,0
706,3721,97,486.23,2023-11-08,withdrawal,0
707,4265,53,26.13,2024-05-04,transfer,0
708,4888,53,269.4,2023-03-02,payment,0
709,2446,34,20.71,2024-10-07,transfer,0
710,3545,2,129.61,2023-07-11,withdrawal,0
711,285,80,46.42,2023-10-08,payment,0
712,388,75,44.45,2024-08-09,payment,0
713,7086,78,39.89,2023-04-15,withdrawal,0
714,2726,57,32.42,2024-08-04,withdrawal,0
715,6975,19,32.08,2023-09-10,payment,0
716,6777,48,117.57,2024-08-27,payment,0
717,7232,36,379.71,2024-11-15,withdrawal,0
718,5031,32,30.73,2023-02-13,withdrawal,0
719,6223,71,13.78,2023-05-26,transfer,0
720,1365,81,137.77,2024-04-24,payment,0
721,853,60,10.53,2023-04-02,withdrawal,0
722,1423,8,15.65,2023-12-18,payment,0
723,68,85,44.99,2023-10-23,payment,0
724,5991,18,36.99,2023-07-01,transfer,0
725,385,20,14.53,2023-04-04,withdrawal,0
726,2540,66,45.39,2024-06-01,withdrawal,0
727,6579,82,6.01,2024-05-19,withdrawal,1
728,2484,27,102.16,2023-05-16,payment,0
729,789,15,42.1,2023-07-02,payment,0
730,5769,31,197.42,2024-04-21,withdrawal,0
731,4762,83,6.59,2024-03-28,payment,0
732,5800,18,383.68,2024-04-26,payment,0
733,730,37,80.39,2023-04-08,payment,0
734,1206,61,25.57,2024-03-11,payment,0
735,186,92,116.84,2023-09-15,withdrawal,0
736,5707,70,15.43,2024-01-31,payment,0
737,2424,83,11.59,2023-08-11,payment,0
738,3791,92,29.42,2023-08-01,payment,0
739,5947,96,39.06,2024-04-02,payment,0
740,3146,34,191.49,2023-03-11,withdrawal,0
741,3288,39,6.92,2024-02-23,payment,0
742,2569,53,64.66,2024-11-13,payment,0
743,999,2,172.67,2024-01-24,withdrawal,0
744,2003,34,27.61,2024-07-28,transfer,0
745,5995,69,153.1,2024-09-21,withdrawal,0
746,6018,84,42.68,2024-11-04,payment,0
747,6775,23,104.2,2024-08-26,payment,0
748,3407,93,374.27,2024-05-18,payment,0
749,2456,1,27.55,2024-02-23,payment,0
750,4549,84,174.52,2023-04-20,payment,0
751,3001,37,53.85,2024-01-26,payment,0
752,2528,24,46.41,2023-11-07,transfer,0
753,4879,66,90.04,2024-06-20,transfer,0
754,5180,17,38.33,2024-10-04,transfer,0
755,7424,82,31.8,2024-12-20,payment,0
756,6995,15,179.77,2023-02-14,withdrawal,0
757,3816,48,36.06,2024-10-02,payment,0
758,6213,79,63.05,2023-03-23,payment,0
759,6446,31,54.4,2024-01-27,withdrawal,0
760,7049,6,9.31,2024-05-06,payment,0
761,3186,35,318.08,2024-01-02,payment,0
762,3575,85,263.3,2023-03-14,withdrawal,0
763,3235,2,18.73,2023-06-17,withdrawal,0
764,786,69,33.92,2024-12-16,withdrawal,0
765,5388,58,162.85,2024-08-08,payment,0
766,171,67,117.58,2024-08-11,payment,0
767,7391,21,162.35,2023-01-24,transfer,0
768,3932,85,139.01,2023-11-20,payment,0
769,3066,41,29.52,2023-03-07,payment,0
770,5182,24,26.43,2024-08-12,withdrawal,0
771,245,21,177.2,2024-06-14,payment,0
772,6431,40,38.52,2023-01-01,transfer,0
773,3913,26,53.53,2023-09-26,payment,0
774,4269,66,342.29,2024-06-16,payment,1
775,4586,32,134.88,2024-10-30,payment,0
776,2902,89,11.23,2023-11-24,payment,0
777,3267,19,56.67,2024-09-06,payment,0
778,3973,10,383.5,2024-12-28,payment,0
779,268,82,28.01,2024-04-11,payment,0
780,6900,54,222.44,2024-06-10,payment,0
781,1426,56,139.08,2024-01-21,withdrawal,0
782,3263,11,198.03,2023-07-03,payment,0
783,3506,57,327.87,2024-01-05,payment,0
784,157,19,21.44,2023-12-27,payment,0
785,6184,38,131.48,2024-11-08,payment,0
786,2846,89,33.31,2023-07-08,withdrawal,0
787,2340,74,27.76,2023-05-28,payment,0
788,6276,53,86.59,2024-11-25,transfer,0
789,5175,27,407.09,2023-03-29,payment,0
790,1686,86,142.3,2024-10-05,payment,0
791,720,31,38.23,2023-01-03,withdrawal,0
792,1898,68,27.25,2023-04-01,payment,0
793,2899,12,188.46,2024-05-28,transfer,0
794,4085,99,119.0,2023-05-02,payment,0
795,2870,74,41.01,2024-05-31,payment,0
796,5046,48,64.28,2024-12-02,withdrawal,0
797,5552,89,12.32,2024-07-17,payment,0
798,5655,41,30.88,2023-09-23,withdrawal,0
799,5010,35,89.3,2024-02-23,withdrawal,0
800,2494,9,38.63,2023-08-04,payment,0
801,3535,86,48.82,2024-06-10,payment,0
802,6281,60,198.52,2023-12-31,payment,0
803,3260,26,33.12,2024-04-16,withdrawal,0
804,1434,1,183.93,2023-04-19,payment,0
805,2750,20,103.46,2024-09-18,withdrawal,0
806,5897,62,6.77,2023-01-02,payment,0
807,5389,54,26.35,2024-02-04,withdrawal,0
808,827,72,193.56,2023-05-28,payment,0
809,3874,51,443.46,2023-02-21,withdrawal,1
810,820,62,224.43,2023-05-10,withdrawal,0
811,3865,1,172.42,2023-04-04,withdrawal,0
812,3227,66,28.8,2024-01-20,payment,0
813,291,69,34.78,2024-12-19,payment,0
814,448,59,24.28,2023-01-31,payment,0
815,3864,90,102.5,2023-05-12,withdrawal,0
816,3848,20,22.49,2024-04-03,payment,0
817,824,44,87.0,2023-12-11,withdrawal,0
818,6931,78,24.82,2024-03-15,payment,0
819,3832,81,45.2,2023-10-26,payment,0
820,2313,68,20.75,2024-06-10,payment,0
821,706,99,28.02,2023-04-07,withdrawal,0
822,1366,34,197.93,2023-06-30,payment,0
823,1825,100,6.56,2024-06-12,transfer,0
824,1345,57,12.22,2024-05-03,payment,0
825,1235,65,352.69,2023-06-13,payment,0
826,927,47,35.77,2024-02-16,payment,0
827,1119,46,16.25,2023-08-18,payment,0
828,7049,49,42.4,2023-01-12,transfer,0
829,6061,31,13.27,2023-10-29,payment,0
830,4112,77,23.15,2023-02-02,transfer,1
831,3769,31,81.12,2023-12-11,transfer,0
832,691,48,270.1,2024-09-02,payment,0
833,1921,59,85.49,2023-08-30,withdrawal,0
834,4115,14,152.56,2023-08-19,payment,0
835,3572,94,287.56,2023-02-09,withdrawal,0
836,4287,17,49.06,2024-09-05,payment,0
837,7086,68,25.86,2024-12-05,payment,0
838,6789,98,5.61,2023-04-13,payment,0
839,5602,72,47.12,2024-09-23,payment,0
840,2809,29,33.16,2023-07-13,withdrawal,0
841,6310,88,43.28,2024-08-18,withdrawal,0
842,5629,40,459.14,2023-11-07,withdrawal,0
843,6286,98,79.53,2024-05-02,withdrawal,0
844,5177,100,26.15,2023-09-02,withdrawal,0
845,6488,98,45.23,2024-11-21,payment,0
846,3347,53,27.85,2023-04-29,transfer,0
847,2647,25,410.03,2024-05-07,transfer,0
848,127,10,26.62,2024-11-24,payment,0
849,2286,51,190.17,2023-03-07,withdrawal,0
850,2064,67,23.83,2023-06-06,payment,0
851,6924,12,48.7,2023-08-18,transfer,0
852,6172,97,9.38,2024-02-24,transfer,0
853,5795,5,186.36,2023-11-06,payment,0
854,4151,2,102.98,2024-01-24,payment,0
855,1631,11,296.4,2023-10-15,withdrawal,0
856,5463,93,415.84,2023-12-01,withdrawal,0
857,6698,25,27.29,2023-05-04,withdrawal,0
858,3133,100,24.54,2023-06-03,payment,0
859,3685,60,151.25,2024-05-27,payment,0
860,4199,33,199.22,2024-02-06,payment,0
861,7039,54,179.15,2023-01-17,payment,0
862,372,62,154.69,2024-08-26,payment,0
863,6861,30,28.42,2023-08-30,transfer,0
864,7295,16,19.07,2023-10-05,withdrawal,0
865,4459,61,31.55,2024-09-28,transfer,0
866,134,34,51.34,2023-11-27,payment,0
867,6030,24,29.12,2023-03-18,payment,1
868,4440,56,168.79,2024-08-18,payment,0
869,4473,32,36.36,2023-11-14,transfer,0
870,288,52,43.96,2023-05-11,payment,0
871,1353,24,17.8,2024-04-04,payment,0
872,2256,57,108.24,2023-07-21,withdrawal,0
873,5435,76,45.58,2024-12-02,payment,0
874,4454,1,184.4,2024-04-01,payment,1
875,6378,59,47.62,2023-03-26,withdrawal,0
876,3086,63,41.4,2023-03-29,payment,0
877,5115,44,161.02,2023-08-11,withdrawal,0
878,5813,31,193.71,2023-12-06,payment,0
879,3567,81,119.75,2024-12-07,withdrawal,0
880,938,12,442.63,2023-03-04,payment,0
881,519,24,22.9,2023-01-04,withdrawal,0
882,6439,17,46.61,2023-10-21,payment,0
883,297,48,240.49,2023-09-13,payment,0
884,664,88,252.54,2023-10-14,withdrawal,0
885,5366,58,102.0,2023-09-18,payment,0
886,3876,36,481.33,2024-04-18,payment,0
887,5996,23,37.3,2023-01-26,payment,0
888,1688,81,31.09,2024-01-08,payment,0
889,2146,86,26.38,2024-11-20,withdrawal,0
890,1383,69,391.71,2024-02-03,payment,0
891,4722,36,87.61,2024-01-27,transfer,0
892,355,64,123.85,2024-01-01,withdrawal,0
893,2845,55,85.46,2023-07-23,withdrawal,0
894,2391,27,14.73,2023-12-30,payment,0
895,7187,60,318.61,2023-01-06,payment,0
896,218,99,209.24,2023-10-03,withdrawal,1
897,3898,35,42.74,2024-02-08,withdrawal,0
898,6197,98,170.28,2023-12-01,withdrawal,0
899,1966,88,13.98,2024-01-17,payment,0
900,881,61,122.53,2023-03-23,payment,0
901,3528,65,350.86,2024-11-25,payment,0
902,1714,39,143.96,2024-03-17,payment,0
903,4770,90,34.64,2024-04-13,payment,0
904,2436,55,7.04,2023-11-15,payment,0
905,4636,26,29.6,2024-04-03,withdrawal,0
906,4756,18,45.72,2023-03-29,payment,0
907,7336,1,40.54,2024-10-03,transfer,0
908,5704,45,73.49,2024-05-07,payment,0
909,3602,34,9.53,2024-05-08,payment,0
910,1452,33,29.55,2024-07-16,payment,0
911,4519,77,37.58,2024-03-04,payment,0
912,109,6,77.82,2023-08-29,transfer,0
913,5827,7,36.4,2023-11-27,payment,0
914,7209,51,120.74,2023-11-15,payment,0
915,5059,67,6.22,2023-08-25,payment,0
916,162,98,23.18,2023-01-18,withdrawal,0
917,2918,23,445.72,2024-06-04,payment,0
918,1016,50,144.86,2023-08-30,payment,0
919,6289,79,42.97,2024-07-23,withdrawal,0
920,4692,69,61.86,2023-06-15,withdrawal,0
921,527,90,8.16,2024-12-11,payment,0
922,2019,81,115.04,2024-11-16,payment,0
923,1713,53,21.69,2024-09-29,payment,0
924,312,53,45.26,2024-08-10,withdrawal,0
925,1149,81,339.89,2024-06-26,transfer,0
926,6236,37,81.55,2024-08-14,withdrawal,0
927,487,36,82.6,2024-11-05,payment,0
928,905,48,39.85,2023-04-06,withdrawal,0
929,6112,13,25.21,2023-09-19,payment,0
930,6555,80,473.57,2023-07-30,payment,0
931,5375,63,470.93,2023-07-20,transfer,0
932,1395,26,484.85,2024-10-11,withdrawal,0
933,7343,98,48.53,2024-06-05,payment,0
934,4668,10,388.94,2024-06-20,payment,1
935,1774,23,39.37,2024-04-07,transfer,0
936,5296,84,56.38,2023-09-21,payment,0
937,5409,1,6.88,2024-04-30,payment,0
938,422,61,48.82,2024-05-18,withdrawal,0
939,6951,91,79.3,2024-10-06,payment,0
940,1866,50,138.77,2024-12-31,payment,0
941,4361,91,25.01,2024-06-27,payment,0
942,1506,78,44.51,2024-09-24,transfer,0
943,347,43,391.17,2024-05-21,payment,0
944,6402,1,94.1,2023-04-03,withdrawal,0
945,2594,64,27.08,2024-04-04,payment,0
946,6926,2,120.8,2024-11-15,transfer,0
947,120,48,28.91,2024-08-03,withdrawal,0
948,5730,36,82.34,2024-08-02,transfer,0
949,601,72,35.0,2024-12-25,payment,0
950,2655,89,12.65,2023-02-22,withdrawal,0
951,6548,1,60.56,2023-10-19,payment,0
952,3138,79,199.71,2024-12-30,payment,0
953,6382,50,12.5,2024-11-18,transfer,0
954,2815,83,40.89,2023-01-15,payment,0
955,845,25,100.21,2024-04-18,payment,0
956,6452,22,37.77,2024-03-01,payment,0
957,3935,7,316.33,2024-11-01,payment,0
958,384,100,238.67,2023-10-07,payment,0
959,7112,21,94.94,2023-10-17,payment,0
960,4648,80,36.21,2024-01-27,payment,0
961,2030,60,147.93,2024-04-07,withdrawal,0
962,5361,79,15.6,2024-11-27,payment,0
963,2698,77,49.22,2023-01-24,withdrawal,0
964,5512,46,22.04,2023-04-12,payment,0
965,903,14,42.46,2024-03-17,payment,1
966,5191,77,434.84,2023-08-24,payment,0
967,5942,4,95.91,2023-11-12,payment,0
968,5735,61,210.11,2023-08-30,payment,0
969,4593,17,396.58,2023-12-06,payment,0
970,158,9,43.81,2024-02-09,payment,0
971,2430,60,27.04,2024-12-06,payment,0
972,5631,61,279.92,2023-07-06,withdrawal,1
973,3347,23,66.63,2023-10-24,payment,0
974,3558,31,12.46,2023-09-02,payment,0
975,1871,46,465.19,2024-03-02,payment,0
976,6402,91,43.63,2024-09-22,withdrawal,0
977,434,52,47.32,2023-12-15,payment,0
978,4338,9,20.74,2024-08-03,payment,0
979,6506,1,87.52,2023-11-03,withdrawal,0
980,573,67,17.19,2024-05-15,withdrawal,0
981,2350,99,9.49,2023-01-30,payment,0
982,1163,99,43.58,2024-04-18,withdrawal,0
983,2681,99,22.23,2023-09-07,payment,0
984,1483,4,42.82,2023-07-14,transfer,0
985,5558,78,158.71,2023-03-25,withdrawal,0
986,1769,71,92.69,2024-05-08,transfer,0
987,563,93,32.11,2023-06-28,payment,0
988,890,28,71.98,2023-08-10,withdrawal,0
989,4067,21,14.67,2024-10-02,withdrawal,0
990,4391,23,22.72,2023-09-19,payment,0
991,5409,68,23.38,2023-04-05,withdrawal,0
992,1432,100,39.34,2024-01-17,withdrawal,0
993,3660,73,37.12,2024-02-20,withdrawal,0
994,6434,5,14.22,2023-03-11,payment,0
995,4497,21,40.74,2024-05-02,payment,0
996,3971,40,189.43,2024-10-22,transfer,0
997,5175,73,119.64,2023-06-12,payment,0
998,5940,79,44.44,2023-05-29,payment,0
999,656,42,158.08,2023-09-07,withdrawal,0
1000,61,47,17.26,2024-09-29,payment,0
1001,1979,68,190.68,2023-08-02,withdrawal,1
1002,7196,18,267.61,2023-06-13,payment,0
1003,3461,84,49.78,2023-06-06,payment,0
1004,343,42,138.33,2023-09-27,withdrawal,0
1005,6073,54,448.45,2024-08-14,payment,0
1006,152,9,79.64,2024-10-03,payment,0
1007,3855,95,25.32,2023-07-10,payment,0
1008,1594,68,44.86,2023-12-26,withdrawal,0
1009,654,7,15.43,2024-02-05,payment,0
1010,1829,18,180.38,2023-03-01,withdrawal,0
1011,3609,70,119.05,2023-08-18,payment,0
1012,3000,56,91.57,2023-10-26,withdrawal,0
1013,2812,53,374.25,2023-09-30,transfer,0
1014,7365,92,49.97,2023-11-22,payment,0
1015,5925,50,55.11,2024-01-10,payment,0
1016,6487,97,483.99,2024-06-24,withdrawal,0
1017,1701,73,6.95,2023-03-11,transfer,0
1018,5433,17,354.51,2024-12-07,transfer,0
1019,6627,48,42.31,2023-07-14,payment,0
1020,7179,10,11.12,2023-01-23,payment,0
1021,3192,83,36.59,2023-12-30,payment,0
1022,4827,51,47.54,2023-05-18,withdrawal,0
1023,3804,56,195.96,2024-11-05,withdrawal,0
1024,272,63,77.3,2024-06-07,withdrawal,0
1025,3697,49,101.94,2024-12-28,withdrawal,0
1026,5985,12,19.53,2023-07-12,payment,0
1027,7125,65,192.91,2023-04-15,payment,0
1028,632,4,19.76,2023-08-22,payment,0
1029,4903,9,33.66,2024-02-21,payment,0
1030,3016,36,40.92,2024-01-23,withdrawal,1
1031,65,21,43.94,2023-03-25,withdrawal,0
1032,1595,63,344.38,2024-12-02,withdrawal,0
1033,3368,50,76.08,2024-02-05,payment,0
1034,4898,66,60.25,2023-04-03,payment,0
1035,6367,74,76.99,2024-01-14,withdrawal,0
1036,5207,63,279.7,2024-07-12,transfer,0
1037,2147,94,38.74,2024-03-23,payment,0
1038,4625,15,104.98,2023-09-15,withdrawal,0
1039,2923,46,105.94,2024-01-22,withdrawal,0
1040,206,18,36.73,2023-12-25,payment,0
1041,7267,39,477.01,2024-11-24,payment,0
1042,2646,56,90.89,2023-12-14,payment,0
1043,7361,39,243.12,2024-07-03,payment,0
1044,2026,79,42.18,2024-02-21,withdrawal,0
1045,461,46,12.95,2023-06-21,payment,1
1046,369,100,44.89,2024-02-16,payment,0
1047,4427,16,468.61,2024-07-22,payment,0
1048,1633,96,6.34,2024-03-19,withdrawal,0
1049,1186,14,153.72,2024-11-16,payment,0
1050,5151,3,40.44,2024-01-11,withdrawal,0
1051,2165,54,14.34,2023-07-02,payment,0
1052,7300,32,38.72,2024-09-14,transfer,0
1053,390,41,49.84,2024-05-28,transfer,0
1054,2717,1,248.62,2023-06-03,withdrawal,0
1055,5910,30,175.43,2023-05-12,payment,1
1056,4276,78,44.12,2024-05-15,payment,0
1057,1393,82,23.04,2024-05-03,payment,0
1058,359,8,92.44,2024-10-03,payment,0
1059,3203,55,283.31,2024-02-13,withdrawal,0
1060,5665,43,78.06,2023-11-22,transfer,0
1061,1118,11,368.07,2023-07-18,transfer,0
1062,2938,76,63.84,2024-06-06,transfer,0
1063,3282,48,139.38,2023-12-15,withdrawal,0
1064,3656,88,43.73,2024-06-28,withdrawal,0
1065,1278,88,180.68,2024-05-27,withdrawal,0
1066,2754,100,152.96,2023-03-13,payment,0
1067,1862,1,28.53,2023-05-05,payment,0
1068,1732,38,35.0,2023-12-09,transfer,0
1069,2190,89,284.01,2024-01-20,payment,0
1070,3348,83,240.93,2023-01-14,withdrawal,0
1071,1758,80,39.67,2024-11-17,payment,0
1072,302,9,26.05,2023-02-21,payment,0
1073,165,4,12.02,2024-12-17,withdrawal,0
1074,2199,13,18.97,2024-01-03,payment,0
1075,64,55,114.56,2023-05-01,payment,1
1076,3362,83,115.46,2024-08-04,withdrawal,0
1077,5946,35,43.54,2024-06-01,withdrawal,0
1078,3086,65,42.71,2024-01-13,withdrawal,0
1079,7066,12,31.9,2023-05-18,payment,0
1080,5329,37,17.32,2023-04-16,transfer,0
1081,7386,1,135.17,2024-02-12,payment,0
1082,2840,59,46.41,2024-12-24,withdrawal,0
1083,3507,88,66.93,2024-06-19,withdrawal,0
1084,4770,46,19.13,2024-09-09,transfer,0
1085,6932,69,324.26,2024-05-12,withdrawal,0
1086,6150,53,174.68,2024-08-11,withdrawal,0
1087,339,88,128.11,2023-08-07,payment,0
1088,5523,74,491.12,2023-05-22,payment,0
1089,3696,61,49.58,2024-11-01,payment,1
1090,6811,57,29.51,2023-09-22,payment,0
1091,4794,73,462.39,2024-09-12,withdrawal,0
1092,7303,90,16.09,2024-02-10,withdrawal,0
1093,4172,73,95.55,2023-04-05,withdrawal,0
1094,1046,90,18.43,2024-12-07,withdrawal,0
1095,7049,94,155.45,2023-09-05,payment,0
1096,600,32,11.1,2024-09-24,withdrawal,0
1097,6156,25,19.94,2024-02-03,payment,0
1098,6608,13,6.56,2024-12-21,withdrawal,0
1099,4440,21,71.07,2023-07-12,withdrawal,0
1100,432,44,21.14,2024-12-10,withdrawal,0
1101,5224,82,94.4,2024-11-25,payment,0
1102,7133,44,39.6,2023-04-15,payment,0
1103,2591,85,175.6,2023-10-08,transfer,0
1104,7198,51,67.35,2024-10-30,payment,0
1105,4002,2,29.38,2024-03-23,withdrawal,0
1106,6576,43,112.01,2024-04-20,payment,0
1107,3332,78,167.76,2023-07-18,transfer,0
1108,1653,24,13.02,2023-05-15,payment,0
1109,3786,69,118.24,2023-09-24,payment,0
1110,5377,36,85.0,2024-06-08,transfer,0
1111,5755,18,103.91,2023-01-16,payment,0
1112,6044,17,38.27,2023-10-04,payment,0
1113,7413,16,11.35,2024-05-15,withdrawal,0
1114,3324,68,13.42,2024-03-25,payment,0
1115,6900,97,42.61,2024-06-07,payment,0
1116,186,32,62.19,2024-07-31,payment,0
1117,5382,73,474.79,2024-01-21,payment,0
1118,2047,100,293.19,2024-03-30,payment,0
1119,4116,17,28.75,2023-04-17,withdrawal,0
1120,6165,85,29.72,2024-05-23,payment,0
1121,461,61,25.72,2023-01-29,payment,0
1122,5187,85,367.32,2024-08-18,payment,0
1123,3775,3,175.66,2024-05-08,transfer,0
